Response Id,Where did you attend SEO Scholars?,High School Graduation Year (Class),Group,Race/Ethnicity,Not listed (Race/Ethnicity ),Gender Identity:,Not listed (Gender Identity),What do you like most about SEO?,What do you dislike most about SEO?,I enjoy coming to SEO most of the time.,I try to do my best in my SEO courses.,My instructors’ expectations make me want to do my best.,What I learn in class helps me outside of SEO.,I take pride in my SEO work.,I am getting a high-quality education through SEO.,My classmates at SEO are supportive of me.,I am comfortable seeking assistance from my classmates at SEO.,I feel connected to my peers at SEO.,How would you rate the communication and support provided by SEO staff and instructors?,Did SEO meet your expectations in terms of content and quality?,Have you noticed any improvements in your academic performance since participating in SEO?,I would recommend SEO Scholars to a friend.,Why or why not?,Because your instructors ask or tell you to?,Even when your instructor doesn't ask or tell you to?,Most students at SEO want to do well in class.,I really feel like part of the SEO community.,I can usually be myself around other students at SEO.,Most students at SEO are friendly to me.,Most adults at SEO treat students with respect.,Discipline at SEO is fair.,"Adults at SEO respect people from different backgrounds (e.g. people of different races, ethnicities, and genders).","If given the option, I believe that Weekday programming should:",Brightspace,Desmos,Hypothesis,Nearpod,What would make your experience on the platforms above better? Please explain below.,Navigating in and out of your Math courses to access ELA content,Navigating in and out of your ELA courses to access Math content,Process of submitting your Math assignments,Process of submitting your ELA assignments,Accessing your grades and instructor feedback on your work,"Since using Brightspace, what tools on the platform have you used so far:",Which tools did you find the most helpful on Brightspace this semester:,What would help make your experience on Brightspace better? Please explain below.,"Out of the following options, what motivates you most to learn?",How much time do you spend every day on school homework?,How much time do you spend every day on SEO assignments?,Check all the statements below regarding SEO assignments that apply to you:,How often do you experience situations or challenges that make it difficult to learn at home?,"If you want to share any more information on the challenges you're experiencing in your learning environment at home, please do so here.",How would you evaluate your overall academic experience with your instructors this semester?,My instructors have fair rules for the class and are extremely impartial.,My instructors ask each one of us whether we have understood what they taught and help us in case we have doubts.,Did your instructors at SEO encourage you to perform better?,Did your instructors guide you in setting personal targets and developing strategies to achieve that target?,"After each assignment, did your instructor help you in understanding ways to improve your work?",Try to be fair?,Are willing to give extra help on work if you need it?,Are not just satisfied if you pass they care if you are really learning?,Believe that you can get a good grade if you try?,Connect what you are learning in class with your life outside of SEO?,Make an effort to understand what your life is like outside of SEO?,The work that I do for my math classes is challenging and pushes me to learn new concepts and skills.,I look forward to my math class and this makes me happy that I joined SEO.,What I learned in this course is valuable to me.,I knew how to find math resources to help support my progress in this class.,"When asked to work with my classmates on a math problem, I contributed to conversations and shared my ideas.",I found it helpful to work with my classmates on math problems.,What is one big mathematical idea that you learned in this class?,"What activity, topic, or lesson was the most engaging or memorable for you in this class?","What activity, topic, or lesson felt the most confusing or difficult for you in this class?",My instructors made the material accessible for my needs as a learner.,The instructors explained concepts clearly and increased my level of understanding of the course material.,The questions my instructors asked challenged me to think more deeply and/or more critically.,My instructors valued and encouraged my engagement in the classroom.,I received feedback on my work that was helpful and timely.,"I feel seen, appreciated, and valued by my instructors.",I know my instructors believe in my ability to be academically successful.,I can tell that my Math instructor(s) understand the subjects that they are teaching.,The work that I do for my ELA classes is challenging and pushes me to learn new concepts and skills.,I look forward to my ELA class and this makes me happy that I joined SEO.,What I learned in this course is valuable to me.,I knew how to find ELA resources to help support my progress in this class.,"What activity, topic, or lesson was the most engaging or memorable for you in this class?","What activity, topic, or lesson felt the most confusing or difficult for you in this class?",My instructors made the material accessible for my needs as a learner.,The instructors explained concepts clearly and increased my level of understanding of the course material.,The questions my instructors asked challenged me to think more deeply and/or more critically.,My instructors valued and encouraged my engagement in the classroom.,I received feedback on my work that was helpful and timely.,"I feel seen, appreciated, and valued by my instructors.",I know my instructors believe in my ability to be academically successful.,I can tell that my ELA instructor(s) understand the subjects that they are teaching.,"This semester, how would you rate your Advisory/IE class experience at SEO?","What could we do to make the Advisory/IE curriculum at SEO more relevant, helpful and/or meaningful to you?","What would you change about the curriculum or instruction in Advisory/IE class that would improve your experience and success in your high school courses, personal life, and current and future academic pursuits?",How would you rate your opening circle experience in your most recent semester?,Please share the opening circle topics you enjoyed the most.,How would you rate your academic or college advising experience in your most recent semester?,I felt supported and known by my Program Manager/Student Advisor.,I felt comfortable going to my Program Manager/Student Advisor if I had a question or problem.,My Program Manager/Student Advisor was engaging and well-prepared during the Opening Circle.,The Program Manager/Student Advisor Hour sessions were useful to me.,My Program Manager/Student Advisor did a good job building community with me and my SEO peers.,I feel like I had the right amount of 1-on-1 advising meetings with my Program Manager/Student Advisor.,"Are there any specific practices or tools that you learned at SEO that have helped you in your high school and if so, what are they?",Is there anything else you would like to tell us about your SEO experience? Please provide any comments you’d like to share below.
13422,Site C,Class of 2017 (CO17),C,Latinx,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,Satisfied,I have seen slight improvements in my academic performance.,,,Always,Rarely,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Be fully online,Very Easy,Very Easy,N/A,N/A,"Nothing, all of the platforms I used this year have been really easy to use.",Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Checked due dates on the calendar tool,Accessed scholar tech support link,Accessed my grades and instructor feedback on assignments","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace",Brightspace was really easy to use so nothing.,Social connections - When I have positive peer and teacher relationships,<2 Hours,2-3 Hours,"I find SEO scholars' assignments difficult and challenging to complete.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Sometimes,,Very Satisfied,Strongly Agree,Strongly Agree,Always,Always,Sometimes,Always,Always,Sometimes,Always,Sometimes,Always,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,N/A,Working in groups in order to complete the focus tasks then presenting them.,Almost all of it.,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,The most engaging activity was the homework's on citing articles.,Figuring out if sources are credible or not.,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Nothing.,Nothing.,Good,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,I learned how to properly manage my time and I now feel more comfortable reaching out for help.,Nope.
13417,Site C,Class of 2017 (CO17),C,Asian or Pacific Islander,,Man,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,SEO is getting me ready for college or my career",SEO does not provide me with enough opportunities to build community with my peers.,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Good,Satisfied,I have seen slight improvements in my academic performance.,,,Always,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Very Easy,Very Easy,N/A,N/A,,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Adjusted my personal notification settings,Email notifications from Brightspace,,Intrinsic motivation - When I have genuine interest in the topic,4-5 Hours,<2 Hours,I find the assignments from SEO Scholars to be meaningful.,Sometimes,,Satisfied,Strongly Agree,Strongly Agree,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Disagree,Agree,Agree,Agree,Agree,Agree,Rate of change,Talking to instructor,Some topics,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,How to analyze sources critically.,Essay revision,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,N/A,N/A,Good,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Reaching out to someone when I need help.,
13387,Site C,Class of 2017 (CO17),B,Asian or Pacific Islander,,Man,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Good,Satisfied,I have seen slight improvements in my academic performance.,,,Always,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Moderately Easy,Very Easy,N/A,N/A,"I don't like the format of Brightspace, I think google classroom or canvas are better options.",Very Easy,Moderately Easy,Moderately Easy,Very Easy,Moderately Easy,"Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace",I think Brightspace has too much additional links to information that can just be accessed through one link instead of 2-3. This makes going back and forth between the information pages very difficult.,Praise - When I get timely recognition for hard work and growth,<2 Hours,<2 Hours,"I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Rarely,,Very Satisfied,Strongly Agree,Strongly Agree,Always,Always,Sometimes,Always,Always,Always,Always,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Derivatives,Desmos,Nothing much,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Learning how to identify bias.,Difference between bias and credibility.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,More checkins on how everyone is doing in their high school.,I'm not sure.,Excellent,,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not really.,Not as of now.
13421,Site C,Class of 2017 (CO17),C,"Asian or Pacific Islander,White,Multiracial",,Man,,"Students and staff treat each other with respect and fairness,My classes challenge me to think critically",Students and staff don't treat each other with enough respect and fairness,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Very Satisfied,I have seen slight improvements in my academic performance.,,,Always,Always,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Be fully online,Moderately Difficult,Very Easy,N/A,N/A,"Brightspace is an overall cumbersome application, and it is difficult to navigate, I believe it would be easier for some to use an already orthodox application such as google classroom or schoology.",Moderately Easy,Moderately Easy,Moderately Difficult,Moderately Difficult,Moderately Easy,Adjusted my personal notification settings,Course announcements,,Intrinsic motivation - When I have genuine interest in the topic,<2 Hours,<2 Hours,"I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Sometimes,"I have created a somewhat poor learning environment in my house, especially my room because in the past it was only used for procrastinating and not doing work, making it an environment in which I do not like to complete work, nor do I feel productive.",Satisfied,Strongly Agree,Strongly Agree,Always,Never,Sometimes,Always,Always,Always,Always,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Secant lines and ARC,Group assignemnts,derivatives,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,Analysis of perspective/bias,Can't remember,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Good,Add more opportunities to speak,I think a great skill that most people lack is definitely public speaking so more opportunities for presentation would be great,Good,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,
13381,Site C,Class of 2017 (CO17),B,Latinx,,Man,,SEO inspires me to do my best,My classes don't do enough to challenge me to think critically,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Satisfied,I have experienced noticeable improvements in my academic performance.,,,Always,Always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Be fully online,Very Easy,Very Easy,N/A,N/A,,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Course announcements,Due date reminders on Brightspace",,"Goal setting - When I set clear, achievable objectives",3-4 Hours,<2 Hours,"I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Sometimes,,Very Satisfied,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always,Always,Always,Always,Always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Average rate of change.,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Finding evidence in text,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,,,Excellent,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,
13378,Site C,Class of 2018 (CO18),D,Asian or Pacific Islander,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Satisfied,I have experienced noticeable improvements in my academic performance.,Strongly Agree,SEO is so much more advanced than a normal college class.,Sometimes,Always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A hybrid of both in-person and online,Very Easy,Very Easy,N/A,Very Easy,Nothing because they're easy to access and I haven't had any troubles.,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course",Course announcements,Email notifications because I want to keep track of everything.,Intrinsic motivation - When I have genuine interest in the topic,<2 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Sometimes,,Satisfied,Strongly Agree,Strongly Agree,Sometimes,Always,Rarely,Always,Always,Sometimes,Sometimes,Always,Always,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Fractions,Factoring,Proportional Reasoning,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Growth Mindset and Fixed Mindset,Dominant Narrative and Counter Narrative,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,"Nothing, everything my instructors have been doing is great.",,Excellent,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,N/A,Strongly Agree,Strongly Agree,,
13346,Site C,Class of 2018 (CO18),A,Latinx,,Man,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,SEO is getting me ready for college or my career",I feel adequately supported by SEO staff.,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Good,Very Satisfied,I have experienced noticeable improvements in my academic performance.,Strongly Agree,it will prepare him to go to college,Always,Sometimes,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Be fully online,Very Easy,Moderately Easy,N/A,Very Easy,more functions,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Adjusted my personal notification settings,Checked due dates on the calendar tool,Accessed scholar tech support link,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace,Badges and awards for course completion",,Intrinsic motivation - When I have genuine interest in the topic,<2 Hours,2-3 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Sometimes,,Satisfied,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always,Always,Always,Always,Always,Agree,Agree,Agree,Agree,Agree,Agree,I learned that fail is ok,working with fractions,inequalities,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,fixed and growth mindset,dominant english,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,more time on it,nothing,Excellent,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,being open mind,no
13361,Site C,Class of 2018 (CO18),C,Latinx,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career",I feel adequately supported by SEO staff.,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Excellent,Very Satisfied,I have experienced noticeable improvements in my academic performance.,Strongly Agree,Because it's 1 class every week and 1 in person on a weekend and I find  it helpful towards learning in math and English and for my future.,Always,Rarely,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Remain in-person,Very Easy,Moderately Difficult,Very Easy,Very Easy,For desmos when I have my online class I get lost easy and I think if I had the chance to do it in paper instead and take a picture with of the paper it would be easier for me,Very Easy,Very Easy,Moderately Easy,Very Easy,Very Easy,"Checked due dates on the calendar tool,Accessed scholar tech support link,Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace,Badges and awards for course completion",nothing,"Goal setting - When I set clear, achievable objectives",3-4 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Rarely,trying my best to get the work on desmos,Very Satisfied,Strongly Agree,Strongly Agree,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,to always ask help when you don't know or get something,When we were learning about dividing fractions. For example there was 3/4 of pizza and you ate 1/2 how much is left.,Cross multiplying,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,talking in the begging in the class,doing the final product,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,nothing,nothing,Excellent,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,setting goals,no
13356,Site C,Class of 2018 (CO18),D,Multiracial,,Man,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Excellent,Satisfied,I have not noticed any significant changes in my academic performance.,Strongly Agree,I would recommend SEO scholars to my friend because of the amount of opportunities it gives you to learn.,Always,Rarely,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,A hybrid of both in-person and online,Very Easy,Very Easy,N/A,Very Easy,The platforms are already rally easy to navigate,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Accessed my instructor's narrative feedback once I complete the course,"Email notifications from Brightspace,Due date reminders on Brightspace",I don't really know,Intrinsic motivation - When I have genuine interest in the topic,3-4 Hours,2-3 Hours,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,Sometimes,,Satisfied,Agree,Agree,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,I learned a types of numbers are there,The activity the was most engaging are when we have english zoom meetings that I had with the instructor.,Probably one math class where I forgot the topic and had to relearn it,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Fixed mindset vs Growth Mindset,Counter Narratives,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Good,It could also try and explore other aspects other than just our social identity and values and maybe try to learn more about or culture or something else,I don't know,Excellent,,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,no,no
13339,Site C,Class of 2018 (CO18),B,Latinx,,Woman,,"I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,SEO is getting me ready for college or my career",SEO does not provide me with enough opportunities to build community with my peers.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Good,Satisfied,I have not noticed any significant changes in my academic performance.,Agree,because we are on route to success and a high quality college,Never,Never,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,on weekday programming sharing screen would help,Moderately Easy,Moderately Easy,Moderately Difficult,Moderately Easy,Moderately Difficult,Downloaded the Brightspace Pulse App on my phone,Course announcements,I'm not sure,"Goal setting - When I set clear, achievable objectives",2-3 Hours,<2 Hours,"I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I find SEO scholars' assignments difficult and challenging to complete.,I am overwhelmed by the amount of assignments in the program.,I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Rarely,N/A,Satisfied,Agree,Agree,Always,Sometimes,Sometimes,Sometimes,Always,Always,Always,Always,Always,Agree,Agree,Agree,Disagree,Agree,Agree,learning how to solve word problems,jeapordy,fractions,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,essay writing,conjunctions,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,"I really liked it, maybe a little more of connecting with the class?",nothing,Excellent,,Good,Agree,Agree,Agree,Disagree,Agree,Agree,"The education, I learned math and english last semester and it helped me go into a broader sense into it",I just appreciate the opportunity to be able to g chat or email the staff and teachers. It's really helpful.
13322,Site C,Class of 2018 (CO18),C,Latinx,,Man,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career",I feel adequately supported by SEO staff.,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Good,Satisfied,I have experienced noticeable improvements in my academic performance.,Agree,I would recommend SEO to a friend because you get to better your education and it's an amazing opportunity.,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Be fully online,Moderately Easy,Moderately Difficult,Moderately Difficult,Moderately Easy,I don't think anything can make the platforms better.,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Difficult,Checked due dates on the calendar tool,"Course announcements,Due date reminders on Brightspace",I think Brightspace is okay how it is.,Social connections - When I have positive peer and teacher relationships,2-3 Hours,<2 Hours,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,Rarely,,Satisfied,Agree,Agree,Always,Always,Sometimes,Always,Rarely,Sometimes,Always,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,fractions,fractions,fractions,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,conjunctions,conjuctions,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,I don't know,Keep giving us classes like we get,Excellent,,Excellent,Strongly Agree,Agree,Agree,Agree,Agree,Agree,I don't know,No
13336,Site C,Class of 2018 (CO18),D,Latinx,,Man,,"I have supportive instructors who care about me and help me,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Good,Satisfied,I have not noticed any significant changes in my academic performance.,Strongly Agree,This program helps with a lot of things and provides so much more support than you would normally receive from teachers/counselors.,Always,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Very Easy,Very Easy,N/A,Very Easy,Norhing,Very Easy,Very Easy,Very Easy,Very Easy,Moderately Difficult,"Checked due dates on the calendar tool,Downloaded the Brightspace Pulse App on my phone",Due date reminders on Brightspace,I feel like something that would make Brightspace better would be for your grade to be more accessible.,Intrinsic motivation - When I have genuine interest in the topic,<2 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Rarely,,Satisfied,Agree,Agree,Always,Sometimes,Always,Always,Always,Always,Always,Sometimes,Always,Strongly Disagree,Disagree,Disagree,Strongly Agree,Disagree,Agree,Ive learned that an even number can be written as the expression 2A. Where A is any integer.,Proving that 4 consecutive numbers added together will always result in an even number.,Diagrams,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Counter narratives,Annotating articles,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,"Nothing, it was very meaningful and very well connected to topics and struggles i face in life.",Nothing,Excellent,,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,No.,No
13329,Site C,Class of 2018 (CO18),C,Asian or Pacific Islander,,Woman,,"I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career",I feel adequately supported by SEO staff.,Disagree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Good,Satisfied,I have not noticed any significant changes in my academic performance.,Agree,,Sometimes,Sometimes,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Be fully online,Moderately Easy,Moderately Easy,N/A,Moderately Easy,,Moderately Easy,Moderately Easy,Moderately Difficult,Moderately Easy,Moderately Difficult,"Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course",Due date reminders on Brightspace,,Social connections - When I have positive peer and teacher relationships,4-5 Hours,4-5 Hours,"I find SEO scholars' assignments difficult and challenging to complete.,I am overwhelmed by the amount of assignments in the program.,I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Sometimes,,Satisfied,Agree,Agree,Sometimes,Sometimes,Sometimes,Always,Always,Sometimes,Always,Sometimes,Sometimes,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,The sum of 3 consecutive odd numbers is odd,Lesson 2,the fractions one,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Conjunctions,Adverbs and adjectives,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,,,Fair,,Good,Agree,Agree,Agree,Disagree,Agree,Agree,Note taking strategies,
